#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SH2D1A	ZAP70	9606.ENSP00000360181	9606.ENSP00000264972	0	0	0	0	0.333	0.056	0	0.336	0.545
SH2D1A	SLAMF7	9606.ENSP00000360181	9606.ENSP00000357022	0	0	0	0	0.099	0.663	0	0.709	0.904
SIX1	TBX15	9606.ENSP00000247182	9606.ENSP00000207157	0	0	0	0	0.120	0.058	0	0.404	0.463
SIX1	TBX1	9606.ENSP00000247182	9606.ENSP00000331791	0	0	0	0	0.097	0.058	0	0.365	0.413
SIX2	TBX15	9606.ENSP00000304502	9606.ENSP00000207157	0	0	0	0	0.091	0.058	0	0.492	0.527
SLA2	ZAP70	9606.ENSP00000262866	9606.ENSP00000264972	0	0	0	0	0.103	0.345	0.900	0.424	0.961
SLC17A6	SNAP25	9606.ENSP00000263160	9606.ENSP00000254976	0	0	0	0	0.362	0	0	0.522	0.682
SLC17A6	SYT4	9606.ENSP00000263160	9606.ENSP00000255224	0	0	0	0	0.435	0	0	0.323	0.601
SLC17A6	SYT1	9606.ENSP00000263160	9606.ENSP00000261205	0	0	0	0	0.300	0	0	0.603	0.710
SLC17A6	TRPA1	9606.ENSP00000263160	9606.ENSP00000262209	0	0	0	0	0	0.132	0	0.391	0.448
SLC17A6	SV2B	9606.ENSP00000263160	9606.ENSP00000377779	0	0	0	0	0.188	0.120	0	0.254	0.421
SLC17A6	STMN2	9606.ENSP00000263160	9606.ENSP00000429243	0	0	0	0	0.393	0	0	0.240	0.519
SLC17A6	SYT2	9606.ENSP00000263160	9606.ENSP00000356236	0	0	0	0	0.158	0	0	0.604	0.653
SLC17A6	TAC1	9606.ENSP00000263160	9606.ENSP00000321106	0	0	0	0	0.193	0	0	0.614	0.675
SLC17A6	SST	9606.ENSP00000263160	9606.ENSP00000287641	0	0	0	0	0.230	0	0	0.628	0.701
SLC1A7	SLC38A8	9606.ENSP00000478639	9606.ENSP00000299709	0	0	0	0	0.064	0.066	0	0.405	0.435
SLC1A7	SLC7A4	9606.ENSP00000478639	9606.ENSP00000372390	0	0	0	0	0.061	0.061	0	0.593	0.609
SLC22A2	SLC47A2	9606.ENSP00000355920	9606.ENSP00000326671	0	0	0	0	0.095	0.191	0	0.881	0.906
SLC4A9	ZAP70	9606.ENSP00000427661	9606.ENSP00000264972	0	0	0	0	0.062	0.070	0	0.398	0.428
SLC7A4	ZC3H12A	9606.ENSP00000372390	9606.ENSP00000362179	0	0	0	0	0	0	0	0.450	0.450
SLN	TRDN	9606.ENSP00000435380	9606.ENSP00000439281	0	0	0	0	0.112	0	0	0.511	0.547
SLPI	TNF	9606.ENSP00000342082	9606.ENSP00000398698	0	0	0	0	0.062	0	0	0.479	0.491
SMPX	TBX2	9606.ENSP00000368808	9606.ENSP00000240328	0	0	0	0	0.062	0	0	0.445	0.457
SMPX	TRDN	9606.ENSP00000368808	9606.ENSP00000439281	0	0	0	0	0.681	0	0	0.208	0.736
SNAP25	SYT13	9606.ENSP00000254976	9606.ENSP00000020926	0	0	0	0	0.314	0.255	0	0.608	0.782
SNAP25	SYNGR3	9606.ENSP00000254976	9606.ENSP00000248121	0	0	0	0	0.203	0	0	0.417	0.516
SNAP25	VGF	9606.ENSP00000254976	9606.ENSP00000249330	0	0	0	0	0.172	0	0	0.415	0.495
SNAP25	SVOP	9606.ENSP00000254976	9606.ENSP00000479104	0	0	0	0	0.231	0	0	0.340	0.471
SNAP25	TRPV6	9606.ENSP00000254976	9606.ENSP00000352358	0	0	0	0	0	0	0	0.487	0.487
SNAP25	TAC1	9606.ENSP00000254976	9606.ENSP00000321106	0	0	0	0	0.192	0	0	0.421	0.512
SNAP25	SST	9606.ENSP00000254976	9606.ENSP00000287641	0	0	0	0	0.309	0	0	0.325	0.513
SNAP25	SV2C	9606.ENSP00000254976	9606.ENSP00000423541	0	0	0	0	0.108	0	0	0.493	0.529
SNAP25	VSNL1	9606.ENSP00000254976	9606.ENSP00000384719	0	0	0	0	0.286	0.125	0	0.391	0.586
SNAP25	SV2B	9606.ENSP00000254976	9606.ENSP00000377779	0	0	0	0	0.290	0	0	0.512	0.639
SNAP25	SYNGR4	9606.ENSP00000254976	9606.ENSP00000344041	0	0	0	0	0.064	0	0	0.673	0.681
SNAP25	STMN2	9606.ENSP00000254976	9606.ENSP00000429243	0	0	0	0	0.562	0.067	0	0.392	0.729
SNAP25	STXBP5L	9606.ENSP00000254976	9606.ENSP00000273666	0	0	0	0	0.378	0.336	0.540	0.461	0.884
SNAP25	SYT4	9606.ENSP00000254976	9606.ENSP00000255224	0	0	0	0	0.582	0.255	0	0.669	0.888
SNAP25	VAMP1	9606.ENSP00000254976	9606.ENSP00000379602	0	0	0	0	0.109	0.649	0.540	0.769	0.962
SNAP25	SYT2	9606.ENSP00000254976	9606.ENSP00000356236	0	0	0	0	0.291	0.789	0	0.875	0.979
SNAP25	SYT1	9606.ENSP00000254976	9606.ENSP00000261205	0	0	0	0	0.447	0.995	0.900	0.991	0.999
SPDEF	ST6GALNAC2	9606.ENSP00000363149	9606.ENSP00000225276	0	0	0	0	0.069	0	0	0.457	0.473
SRPX	STARD5	9606.ENSP00000367794	9606.ENSP00000304032	0	0	0	0	0	0	0	0.507	0.507
SST	VGF	9606.ENSP00000287641	9606.ENSP00000249330	0	0	0	0	0.101	0	0	0.408	0.445
SST	SYT4	9606.ENSP00000287641	9606.ENSP00000255224	0	0	0	0	0.314	0	0	0.183	0.415
SST	TNF	9606.ENSP00000287641	9606.ENSP00000398698	0	0	0	0	0	0	0	0.422	0.422
SST	STMN2	9606.ENSP00000287641	9606.ENSP00000429243	0	0	0	0	0.338	0	0	0.186	0.438
SST	TAC1	9606.ENSP00000287641	9606.ENSP00000321106	0	0	0	0	0.190	0	0	0.877	0.896
STAT4	TNF	9606.ENSP00000376134	9606.ENSP00000398698	0	0	0	0	0.070	0	0	0.657	0.667
STMN2	SYT4	9606.ENSP00000429243	9606.ENSP00000255224	0	0	0	0	0.586	0	0	0.162	0.638
STMN2	SYT1	9606.ENSP00000429243	9606.ENSP00000261205	0	0	0	0	0.356	0	0	0.361	0.572
STMN2	VSNL1	9606.ENSP00000429243	9606.ENSP00000384719	0	0	0	0	0.231	0.062	0	0.245	0.408
STXBP5L	SYT4	9606.ENSP00000273666	9606.ENSP00000255224	0	0	0	0	0.396	0	0	0.199	0.496
STXBP5L	SYT1	9606.ENSP00000273666	9606.ENSP00000261205	0	0	0	0	0.314	0	0	0.290	0.492
STXBP5L	SYT2	9606.ENSP00000273666	9606.ENSP00000356236	0	0	0	0	0.278	0	0	0.231	0.421
STXBP5L	VAMP1	9606.ENSP00000273666	9606.ENSP00000379602	0	0	0	0	0.083	0.069	0.540	0.267	0.673
SV2B	SYT13	9606.ENSP00000377779	9606.ENSP00000020926	0	0	0	0	0.157	0.073	0	0.325	0.427
SV2B	SYT4	9606.ENSP00000377779	9606.ENSP00000255224	0	0	0	0	0.232	0.073	0	0.335	0.485
SV2B	SYT1	9606.ENSP00000377779	9606.ENSP00000261205	0	0	0	0	0.196	0.497	0	0.713	0.874
SV2B	SYT2	9606.ENSP00000377779	9606.ENSP00000356236	0	0	0	0	0.178	0.235	0	0.514	0.667
SV2B	VAMP1	9606.ENSP00000377779	9606.ENSP00000379602	0	0	0	0	0.087	0	0	0.404	0.433
SV2B	SVOP	9606.ENSP00000377779	9606.ENSP00000479104	0	0	0.420	0.621	0.231	0	0	0.800	0.542
SV2B	SV2C	9606.ENSP00000377779	9606.ENSP00000423541	0	0	0.410	0.963	0.122	0	0.800	0.928	0.825
SV2C	SYT1	9606.ENSP00000423541	9606.ENSP00000261205	0	0	0	0	0.104	0.376	0	0.586	0.749
SV2C	SYT2	9606.ENSP00000423541	9606.ENSP00000356236	0	0	0	0	0.099	0.181	0	0.606	0.684
SV2C	VAMP1	9606.ENSP00000423541	9606.ENSP00000379602	0	0	0	0	0.062	0	0	0.416	0.429
SV2C	SVOP	9606.ENSP00000423541	9606.ENSP00000479104	0	0	0.409	0.622	0.157	0	0	0.862	0.513
SVOP	SYT4	9606.ENSP00000479104	9606.ENSP00000255224	0	0	0	0	0.277	0.073	0	0.241	0.447
SVOP	SYT1	9606.ENSP00000479104	9606.ENSP00000261205	0	0	0	0	0.164	0.073	0	0.367	0.467
SYNGR3	SYT13	9606.ENSP00000248121	9606.ENSP00000020926	0	0	0	0	0.119	0	0	0.348	0.402
SYNGR3	SYT4	9606.ENSP00000248121	9606.ENSP00000255224	0	0	0	0	0.173	0	0	0.332	0.424
SYNGR3	SYT2	9606.ENSP00000248121	9606.ENSP00000356236	0	0	0	0	0.110	0	0	0.408	0.451
SYNGR3	SYT1	9606.ENSP00000248121	9606.ENSP00000261205	0	0	0	0	0.174	0	0	0.399	0.483
SYNGR4	SYT13	9606.ENSP00000344041	9606.ENSP00000020926	0	0	0	0	0.062	0	0	0.403	0.416
SYNGR4	SYT1	9606.ENSP00000344041	9606.ENSP00000261205	0	0	0	0	0.062	0	0	0.455	0.466
SYNGR4	SYT2	9606.ENSP00000344041	9606.ENSP00000356236	0	0	0	0	0.062	0	0	0.440	0.452
SYT1	SYT4	9606.ENSP00000261205	9606.ENSP00000255224	0	0	0	0.815	0.448	0.494	0	0.866	0.755
SYT1	VSNL1	9606.ENSP00000261205	9606.ENSP00000384719	0	0	0	0	0.333	0.056	0	0.240	0.481
SYT1	SYT2	9606.ENSP00000261205	9606.ENSP00000356236	0	0	0	0.977	0.170	0.129	0.600	0.855	0.691
SYT1	VAMP1	9606.ENSP00000261205	9606.ENSP00000379602	0	0	0	0	0.094	0.398	0	0.741	0.846
SYT13	SYT4	9606.ENSP00000020926	9606.ENSP00000255224	0	0	0	0.651	0.351	0	0	0.425	0.442
SYT13	VSNL1	9606.ENSP00000020926	9606.ENSP00000384719	0	0	0	0	0.193	0.056	0	0.337	0.451
SYT13	VAMP1	9606.ENSP00000020926	9606.ENSP00000379602	0	0	0	0	0	0.163	0	0.576	0.630
SYT13	TMEM233	9606.ENSP00000020926	9606.ENSP00000403130	0	0	0	0	0	0	0	0.716	0.716
SYT2	SYT4	9606.ENSP00000356236	9606.ENSP00000255224	0	0	0	0.826	0.321	0.384	0	0.826	0.626
SYT2	VAMP1	9606.ENSP00000356236	9606.ENSP00000379602	0	0	0	0	0.127	0.398	0	0.731	0.846
SYT4	VAMP1	9606.ENSP00000255224	9606.ENSP00000379602	0	0	0	0	0.063	0.163	0	0.514	0.585
TAC1	TRPA1	9606.ENSP00000321106	9606.ENSP00000262209	0	0	0	0	0	0	0	0.740	0.740
TAC1	UTS2B	9606.ENSP00000321106	9606.ENSP00000340526	0	0	0	0	0	0	0.500	0.153	0.558
TAC1	TNF	9606.ENSP00000321106	9606.ENSP00000398698	0	0	0	0	0	0	0	0.661	0.661
TBX5	WNT2	9606.ENSP00000309913	9606.ENSP00000265441	0	0	0	0	0.098	0.140	0	0.434	0.523
TDO2	TPH2	9606.ENSP00000444788	9606.ENSP00000329093	0.079	0	0	0	0.145	0	0.900	0.386	0.945
THY1	WNT2	9606.ENSP00000284240	9606.ENSP00000265441	0	0	0	0	0.111	0	0	0.384	0.429
THY1	TNF	9606.ENSP00000284240	9606.ENSP00000398698	0	0	0	0	0	0	0	0.632	0.632
TMEM189-UBE2V1	UBE2U	9606.ENSP00000344166	9606.ENSP00000360116	0	0	0	0	0.064	0.247	0	0.426	0.560
TNF	VTN	9606.ENSP00000398698	9606.ENSP00000226218	0	0	0	0	0	0	0	0.471	0.471
TNF	TRPA1	9606.ENSP00000398698	9606.ENSP00000262209	0	0	0	0	0	0	0	0.418	0.418
TNF	ZAP70	9606.ENSP00000398698	9606.ENSP00000264972	0	0	0	0	0.089	0.056	0	0.517	0.548
TNF	WNT2	9606.ENSP00000398698	9606.ENSP00000265441	0	0	0	0	0	0	0	0.502	0.502
TNF	ZC3H12A	9606.ENSP00000398698	9606.ENSP00000362179	0	0	0	0	0.160	0	0	0.401	0.475
TNF	TXNIP	9606.ENSP00000398698	9606.ENSP00000462521	0	0	0	0	0	0	0	0.421	0.421
TRPA1	TRPM6	9606.ENSP00000262209	9606.ENSP00000354006	0	0	0	0	0	0	0	0.683	0.683
TRPM6	TRPV6	9606.ENSP00000354006	9606.ENSP00000352358	0	0	0	0	0	0	0	0.757	0.757
TRPV6	USH1C	9606.ENSP00000352358	9606.ENSP00000005226	0	0	0	0	0	0.065	0	0.454	0.468
TSPAN8	USH1C	9606.ENSP00000377003	9606.ENSP00000005226	0	0	0	0	0.212	0	0	0.419	0.522
UMODL1	ZMYND12	9606.ENSP00000386126	9606.ENSP00000361646	0	0	0	0	0.072	0	0	0.630	0.642
